image_id,filename,category,caption,caption_detailed
1159,img_01159.jpg,people_walking,a woman crossing the street,a detailed description of the best workwear for black women
1160,img_01160.jpg,people_walking,a woman walking down the street in a black leather jacket,a detailed description of how to wear a leather jacket
1161,img_01161.jpg,people_walking,a woman walking down the street,"a detailed description of the best street style outfits for women street style outfits, street style, street style, fashion outfits, fashion outfits, fashion"
1162,img_01162.jpg,people_walking,a woman walking her dog on a sidewalk,a detailed description of the best ways to walk your dog
1163,img_01163.jpg,people_walking,a person walking down the street in front of a door,a detailed description of a person walking past a wooden door
1164,img_01164.jpg,people_walking,a woman walking down the street in amsterdam,a detailed description of amsterdam ' s canals
1165,img_01165.jpg,people_walking,a woman walking down the street wearing a black coat,a detailed description of how to wear a black coat
1166,img_01166.jpg,people_walking,a woman walking down the street holding a cell,a detailed description of a woman walking down the street
1167,img_01167.jpg,people_walking,a woman walking down the street carrying her shopping bags,a detailed description of a woman wearing a face mask walking down a street
1168,img_01168.jpg,people_walking,a woman with a backpack walking down the street,a detailed description of the best backpacks for college
1169,img_01169.jpg,people_walking,a woman with a backpack walking down a bridge,a detailed description of a person walking on a bridge
1170,img_01170.jpg,people_walking,a person walking across a bridge in the city,a detailed description of the 2020 ford edge edge
1171,img_01171.jpg,people_walking,a woman walking down the street at night,a detailed description of a woman walking down the street
1172,img_01172.jpg,people_walking,a woman is walking down the street in a black coat,a detailed description of the street style in paris
1173,img_01173.jpg,people_walking,a woman walking across a street in a city,a detailed description of a woman crossing the street
1174,img_01174.jpg,people_walking,a woman walking in front of an office building,a detailed description of the uk ' s top 10 most - selling companies
1175,img_01175.jpg,people_walking,a woman standing in a field looking at the city skyline,a detailed description of a woman in a white floral dress and a straw hat standing in a field
1176,img_01176.jpg,people_walking,people walking across the street in front of a building,a detailed description of the best places to visit in bangkok
1177,img_01177.jpg,people_walking,a woman with grey hair,a detailed description of a woman
1178,img_01178.jpg,people_walking,a woman standing in front of a building,a detailed description of a woman standing in front of a modern building
1179,img_01179.jpg,people_walking,a little girl walking down the street with an umbrella,a detailed description of a little girl walking down the street
1180,img_01180.jpg,people_walking,a person walking down a cobbed street at night,a detailed description of a man walking down a cobbled street at night
1181,img_01181.jpg,people_walking,a black and white photo of a store front,a detailed description of the facade of a clothing store
1182,img_01182.jpg,people_walking,a woman walking down the street carrying a bag,a detailed description of a person walking down the street in front of a building
1183,img_01183.jpg,people_walking,a woman walking down the street in a white dress and blue jacket,a detailed description of the korean street style
1184,img_01184.jpg,people_walking,a woman standing in front of a train,a detailed description of how to wear a scarf around your neck
1185,img_01185.jpg,people_walking,a woman walking down a street in a city,a detailed description of a woman walking down a street
